WorkerId,AcceptTime,SubmitTime,Answer 53,type,grammaticality,sentence,response,rt,locative,subject,copula,question_number
7JE2UHSXXNPNTA7WK4SWXB0TWDPMIKSLSNTLQV2GHSE0CYF6L9,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,1,4393,,,,33
SQFULQS5CM38FOHRI0L7HO6GJ7675Z4PJ508DG0Z7X7A15UVZ3,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There is a chicken and a horse at this farm.,7,1464,at this farm,conj_sg, is,39
F6U4ZP5AMCAT0I7DD279J3B5K9MAQ38CMZARGS8NBNUKLU57XS,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,7,4789,at this farm,conj_sg, is,29
GHEW6LMY48717B8VKIQ4VSV3LZYL38GKKZ0C9JATNRK3UKMDPT,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Some foxes lives in the woods behind my house.,7,1532,at this farm,conj_sg, is,28
POL32WCFOBIK8I66UA9NHTSUKHEO16XTQSN4IGGZ7EBGI9U99M,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The employee has come in late every day.,7,2471,at this farm,conj_sg, is,25
5OM31C9L6LUP5JFB2QJ27OW8JXVCPQBJZQMZ6WC9XH5F7W2OKV,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Some bicycles has to be fixed.,1,2546,at this farm,conj_sg, is,24
X1AHVGNUKBJFOOQLB29HEI3EFFH5JI4DUNRMJXAUCXS8R7Z6WM,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,A hawk is flying after its prey.,7,1944,at this farm,conj_sg, is,27
91743UN6NXSB03VRM1BUIEMHHI6I09T0GFOUC5ZWHHF8Z1HNPI,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,0,There are a truck and a minivan in the driveway.,7,1381,in the driveway,conj_sg, are,26
JZU41WK3ADU6LV61SEAVEN0ZY0AJUCPA8W0I5SNSN1NHIH4BGF,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,The skunks loves to spray me.,7,1867,in the driveway,conj_sg, are,21
9VX9KOA2FQJGSTYV9BS0RMA739FPOQU1FUTYJIZ38H3J7FFOOZ,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The elephant has a long trunk.,7,1358,in the driveway,conj_sg, are,20
TLR9BWXKMVV8HHDSE93J5HT7UUZZK9R9YQCYHAS8W54RQXVX4U,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The landlord told me that my lease was up.,7,3070,in the driveway,conj_sg, are,23
QG8B2X4Q94UWX4V09GVS8SMW4ZSE8YDTABY5RIHJSKBRJC8S9V,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,0,There is turtles at the aquarium.,4,3065,at the aquarium,pl, is,22
ZN3NQM0TPCAJ486E91LE6ASFSXSU60LT99ZFAT95USQ7YXP166,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,All of the students eat in the cafeteria.,7,2312,at the aquarium,pl, is,47
DURPOGFE7FIGO2JXEZ7CBAKZQN89S1I2KRQLYNAU6GCCYT607Y,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,0,There's a tree in the yard.,7,2159,in the yard,sg,'s,46
TW28FK54OFPL3CUW7TCWYF0VGO08EI35NN45BQBNX1UJTEWQM5,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,A basketball player was cut from the team because he did not come to practice.,7,2901,in the yard,sg,'s,45
XSE3F2QAM5PMVMQS4Q037T9N3G531TPBGR4F5GL27VRBZ6NY6J,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Some managers suggested that we fire he.,1,3388,in the yard,sg,'s,44
PVE9OTRYLGUY5TCEDRZOUTTNUFWZ85VKJW6TTQBQVY0USGZEQK,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There is a duck in the pond.,7,3675,in the pond,sg, is,43
T7KRPKUPZ0OG70QZJX3R48TCB9L3BAEZK4RFDSTIQR2QNAYKI4,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Every government official plan to attend the meeting.,3,5329,in the pond,sg, is,42
DK0GW7WNU3VMUXCXJFPNGAHDVWB328ZXNVVMCQ71WWE90HFBLG,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,A male lion have a large mane.,1,2315,in the pond,sg, is,41
OJCXDATD2XJIO1MK459C3OITUH906LC7JZZ9LJ65FP2CWNUZC1,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,A backpack carry all of my textbooks.,1,2865,in the pond,sg, is,40
BR8SVU80RZMO1MQPPI99OH34B74F873UJCLP6C64Y3AUCIHYBV,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,All of the airplanes take off from this runway.,7,25365,in the pond,sg, is,49
7VE36PIUZ8O7XMV927S6KJU3KT4MTXV8SCYHKKV3H2XRRUQQX2,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The stapler requires extra-large staples.,7,2119,in the pond,sg, is,48
MG8VHLGDQV5RRM414WZ5K57ITKL5COOY4YWTA1AYMK27ZG0Y8Q,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,0,There are magazines and a book on the table.,7,2686,on the table,conj_pl, are,6
S8OHIWKACW25QXLB7D3UOK9VOYZR0SXX50Z0KTYYGMUSY10DPF,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The politicians debated among themselves in private.,7,4814,on the table,conj_pl, are,7
XTBWU3XHW3QSYHUUO5H47OMKJ6Q9PCB0SHXLUZOVFBRKY3XT2D,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,He phone's screen is broken.,1,3582,on the table,conj_pl, are,4
YMB6L7NF1ARSYSHWTLDNL6SZIXSXGJE8GW9AC5DKV14IV8YHAQ,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,The jacket fit he well.,1,2694,on the table,conj_pl, are,5
4F6UU5ZQBVM4WWRFE27V2WVBNGDKH7WH5XX5J5LMXJA2ZT52BE,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,Children play in this park all the time.,7,3315,on the table,conj_pl, are,2
36G60562IIU4493RUWBLZPLBO1O2LJQ3ZZ01MUSAIO1GTX5I3Y,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,I gave the package to her yesterday.,7,2757,on the table,conj_pl, are,3
MWSCMJUFW7GJX7M4ZJT38DR4ZH1AWA9KCDIHLE4B3TD8UVYY8Q,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,My stereo have not worked for a while.,1,5043,on the table,conj_pl, are,1
E3Q3HU93PI6RRLUG5LA61PKVFC92AZVI46HQ5O03QHSE2KV5TS,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Some women runs the shop.,1,49997,on the table,conj_pl, are,8
3OEWUIDDTSFTNBDTS53L5JTWNV3P10R4H28DBKEQ4ZB555PHEM,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,All of the mice were in it cages.,1,3574,on the table,conj_pl, are,9
7QNPLFRGM7Z0BUUV3AQG16UTT9X3UXBEG5CWI2VGX7EH1H019R,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,All of the books on the shelf belong to she.,4,4135,on the table,conj_pl, are,14
7XLRYWK0Q1UKS618NLRQYLWQ0L87OHZ1YFOVV6WYRWJDKXZPB1,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There are restaurants on this block.,7,2479,on this block,pl, are,15
J4NKZAM1CHHDCBXZRJAEBVDYG7QL964QZW62B0DOWJM1H786YJ,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Every house in the neighborhood have internet access.,1,2856,on this block,pl, are,16
3UGN4XMOW6S6G1KIJHCBG4ELUVMRD64UVONUA9SNSDC39DFA8W,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,7,2982,on this block,pl, are,17
VJUK5BBVQ3S0WK7M0CPVQW3BY51KEE3A8IXL91IQ93LKM4DG71,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,All of the birds sleeps on my roof.,1,4966,on this block,pl, are,10
BJ490WOYGG30O020ZCD32C5LK8D6MSMNPV21AMU2867KXP8AN0,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There's pillows on top of the bed.,2,8101,on top of the bed,pl,'s,11
LPGHLS5MEFV9OZ712Z0I1Y39JZCDFEG801YD929A97A0PRDPW0,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,All of the doctors said that she was healthy.,7,2206,on top of the bed,pl,'s,12
02HLYEA4MS6DR10AUIX23OCZ86IRS9GG6RABOFIQA73TZ6S99T,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,Some clothes of yours ended up in my laundry.,7,3494,on top of the bed,pl,'s,13
TS3KCRLKVG1X810GNTKF0SNQ1ADKLZ4GIUV5GAYXDUO5CA8YR5,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,The snake is I favorite animal.,1,2594,on top of the bed,pl,'s,36
XUXZ89ZCWTX55R4V0D7648EMKNQBTSDF6VC5ZAX0RFSLL2PMCN,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,Every dolphin likes to play.,1,1551,on top of the bed,pl,'s,37
UYYFCYK734PW08ETDGKGL64JHYPH1J5I2BP8IA67VQP5XVRHE2,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Every parent with a daughter loves she.,1,3212,on top of the bed,pl,'s,34
BR1QGRZCLIC1GN12G32LT82ZQH22M6UK6GJEUE34BRDCOLJL06,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There are a cat in this house.,1,1999,in this house,sg, are,35
B8IXFZWEUL5045XB3SLV6DW98BDAYMZMWGL3BQJO421O3YWFXJ,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There's a table and a chair in the lounge.,7,2483,in the lounge,conj_sg,'s,18
GQTUBIMNYLRXXG3P93R7NAZWRGPBA4Z289I74W435XZ3NAHGG5,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The computers at the university cost thousands of dollars.,7,1744,in the lounge,conj_sg,'s,19
0XEI6AN2DZX0PTNGS7HDT534GSBPUZL6U1B9JFBICKF6F573B5,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,A teacher have to be present during the exam.,1,3218,in the lounge,conj_sg,'s,30
3ES97ZAJJTAUR8GCNXWRG9G07X9LCB1KCHN9OHITB0YO2DI77G,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,1,There is giraffes and a panda in the zoo.,1,2606,in the zoo,conj_pl, is,31
HGQF089VMPGZ51RFQ3V623IYCQBMZF2LUEYCU0VGA5W7BD0C3E,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,The men play checkers in the park.,7,2070,in the zoo,conj_pl, is,38
JBEYMWRZRFRCUA4NSULXAJ4NBQE7HOOQ0EMHQDGB8A06UUYORH,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",target,0,There's pigeons and a squirrel on the sidewalk.,7,1592,on the sidewalk,conj_pl,'s,51
8R4BGAX4FB00RFLB6N0GZFOIBUV1RFUXPQJLKW1MAW9W44VK5V,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,0,An apple fell from the tree and hit me.,7,2475,on the sidewalk,conj_pl,'s,32
MMULV0S8WWKJVDBZIVVYIJM3SQVVFM98IQ9BDDR25Q9ETOFK7X,Sat Jan 02 05:44:46 PST 2016,Sat Jan 02 05:48:49 PST 2016,"""English""",filler,1,Every dish him cooks is delicious.,1,2709,on the sidewalk,conj_pl,'s,52
9BM1Y14IWMRRZDKT54C7L3NNLZOMUPDSZ9WBLZC4WGXX15DSAT,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,A male lion have a large mane.,6,2222,,,,50
26Y6T9I57KC87WXWKGYJPV1KSFRGQ4G906CL2XMMNM7VB7JS4N,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,Some clothes of you ended up in my laundry.,1,3535,,,,33
ZIW6L61DD290EFID1V06O2QN7SWDXQ1BA0G03FHU60SZIOF3HD,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There is a table in the lounge.,6,2101,in the lounge,sg, is,39
IJWBNUZ0R393EPB8713T6ZSXNCWDQ9H9VZBRVQT9VHN95N95FS,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,A teacher has to be present during the exam.,6,3429,in the lounge,sg, is,29
VT0L08MTL8J6R1U55VF6F34PQ6F14UMRIQJEWJA09J7BY06B04,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The elephant have a long trunk.,2,2273,in the lounge,sg, is,28
8N4RID40XPYJ3K96KAW5PPCQDWKYS9I6V8SKZOSSVXY4YSPQZM,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,The gophers were asleep in their holes.,7,3295,in the lounge,sg, is,25
UATDN1CHWYM0BDY9FQGSW0KY71C1UDWD7B8P8V8Z2J5P3E8ZZY,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,All of the mice were in it cages.,1,2855,in the lounge,sg, is,24
I3A8H2CMCGIRN6W4SWOTEQ2FVCLBZZMZX5HZT8DKSVVKP29ZKP,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,1,3575,in the lounge,sg, is,27
OO3DZLKMO49QF24SBL2LWOLT9OGU5446MR9O9ARVL2XF8MKB99,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There's pigeons and a squirrel on the sidewalk.,5,4863,on the sidewalk,conj_pl,'s,26
GBDQYHF9HRBBUYYHKNB7GPTI49FHGWZF9S4J2LRRWQUQYT650V,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,All of the books on the shelf belong to she.,1,3735,on the sidewalk,conj_pl,'s,21
SB0UCC0FD2AI0ALDNX14DLEHQFYS5SK3MYTM481PIPWPVMNOEZ,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Some managers suggested that we fire him.,7,2142,on the sidewalk,conj_pl,'s,20
B0GZ9GVW45Z8CSCP52K7W258S1OJN7UM9NNQFLET7OLA92SPM7,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There are a tree in the yard.,1,2911,in the yard,sg, are,23
5WFXNH8OSM0BJ5XELBD08UYH1JM5UAPJM21F527AFZICKSHSZA,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,A hawk is flying after its prey.,7,3567,in the yard,sg, are,22
P138GWW516SH92ESKT6XMLR712G2Y4EJRQVCZPOAG3YY57OLZW,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Every government official plans to attend the meeting.,6,2399,in the yard,sg, are,47
9GBLKAW9NSQBRTUV9E3Q9E3ASAM1Y05B4SOVHN59H7ZJC6LFET,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There are ducks in the pond.,6,1976,in the pond,pl, are,46
WPZ7QVWDVC0G3E3VR0LNUSQLY52MYK1IG9JKOIBNJJTHKCBDJW,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,Every spider scares I.,2,2015,in the pond,pl, are,45
CAKIPVT14HIKWYETQVUCEB7LCIL5PJTMENGZ4XOBQGNJHH4EQ6,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Some women run the shop.,6,3039,in the pond,pl, are,44
1V3NUUUP4L6PD2FBQLDH5WJ72CVKLNYZVNHNEERS0L0WGSYMD4,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There's a magazine on the table.,6,3126,on the table,sg,'s,43
34QUXUA1V5HTHM6BCZH5MX0UWPMGIDNL0DJV3T1JMBPS9HWXPT,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,All of the doctors said that her was healthy.,2,2952,on the table,sg,'s,42
0GSFXVK7MBZE2SGIJYCO9JW50QUCXVC0192MOWZYYSP2LO7HMJ,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,All of the students eat in the cafeteria.,6,2382,on the table,sg,'s,41
8IDDH9FXLG8QFTSRY4GC0HWLYQXSUL11MZDOX00NNLF44KOLFX,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,2,3638,on the table,sg,'s,40
PBCIO4EWLNYFKDFBZ0VLT4ADMZ7TO1R9O7JQ1TO0AHJTIHS9NA,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Every dish he cooks is delicious.,6,7182,on the table,sg,'s,49
E08A4VHW3TF1S6YMLDYV8G79SDKASFC4OUPF9RCB3ZT1SW8KAN,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,All of the birds sleeps on my roof.,2,4846,on the table,sg,'s,48
3NC8LIQAC1EKGJ191V756S0JU30R5MIN6LH7ITNKWVNU3DV5J0,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,A basketball player was cut from the team because he did not come to practice.,6,4343,on the table,sg,'s,6
A0ZXVQK9W96ZTTJWDRVBON04TW33RSC5JFI9NMFN7Y8WCDPY9Q,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There is trucks and a minivan in the driveway.,2,3551,in the driveway,conj_pl, is,7
5H9ED3BN2DZU7RUWLBD19MZ0IE5DE0CXTAPZKW4ZUO1RM5UP0F,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,He phone's screen is broken.,1,4206,in the driveway,conj_pl, is,4
A03LRO390OUPNMBYAN4IT07LZ9O2Y1KJDJEA94W641XZPYEM6H,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The employee have come in late every day.,2,4510,in the driveway,conj_pl, is,5
MEE8MBBAUQ5HZPEC8ZN5WUMGMKAZPU9EAAK2XAEFFZVIWO30SR,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Children play in this park all the time.,6,5645,in the driveway,conj_pl, is,2
UB0V3GWEYCHKXXUHMWS5BNTHA97HONYX3DD1I7NBZ8U6OH1Y8N,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,I gave the package to she yesterday.,2,3790,in the driveway,conj_pl, is,3
NUMYFQZ812OPKJR5ZYODC8P2WHB1ALYW6P4TEK3SPVSZWYZUUG,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,My stereo has not worked for a while.,7,6140,in the driveway,conj_pl, is,1
EUFS5ZAM5H9WD12S442U38TDVH5UGR078E1Y2YGNQH5VZH3UPX,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Every dolphin likes to play.,6,3271,in the driveway,conj_pl, is,8
3CEH31RS7PT4RNUJS0FEE1X9VQ6AJMQ8T9Z0WSW6V7TXXPTFH7,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,Some bicycles has to be fixed.,2,2167,in the driveway,conj_pl, is,9
E3RFJ64RDIWTU4P6MFA28E3LISJPJUAD5MUKKEFDOI1UI0Y397,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There is cats in this house.,2,4311,in this house,pl, is,14
G4OADDXYVC1WF9FV3QVXW92YUXLWU2PDH1VFFBX86OFOD27UTH,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The politicians debated among themself in private.,2,4054,in this house,pl, is,15
K9WPSTT4S91X700PV505ZDXSSIFGXBQO695OQP2YFWVMELN4PX,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Every house in the neighborhood has internet access.,6,5335,in this house,pl, is,16
9RO1WZZ5D8ACARFF4EQ6A1G9N7ZE64VJITWFCRWCQDPN96K4EM,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,6,13255,in this house,pl, is,17
JS1LDYFC0JXZLWTU72NFHWQ05PVL5ZDT8RPORHBR9NRI7P0ST0,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The stapler require extra-large staples.,2,1957,in this house,pl, is,10
92YUFXPRWFMGMHBRB1CM77NCD5WMI5TE5UW3HZSJVJWUWL10PD,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There are a turtle and a shark at the aquarium.,2,5238,at the aquarium,conj_sg, are,11
MW2WO7ASA8N7L6RH8V8E9ZND6WSEH73PHHROCXG8YA8WB7N7VX,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,The men play checkers in the park.,6,3423,at the aquarium,conj_sg, are,12
25DWO2OP00WWB4HQTZEVSL41MA9JUTWJNQGVAS2OQU1LQ6JZ8I,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,The jacket fit him well.,6,1575,at the aquarium,conj_sg, are,13
CQWVUMNW1PW7LPO86AC1KNVTD28UZ5UJPY54SDBP3WDRUY9PUD,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The computers at the university costs thousands of dollars.,6,5895,at the aquarium,conj_sg, are,36
7JEKZRPWYS6SXE13W3ZB6E555AIUZ7GYRPGVC3H5IJAY3Z9S3G,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,Every parent with a daughter loves she.,2,3447,at the aquarium,conj_sg, are,37
MCQE0N8CCLOESN97F5LQ7HYS218CBOEMISMFCQZO8DSQTAXTET,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,A backpack carries all of my textbooks.,6,2919,at the aquarium,conj_sg, are,34
RP1WSUADD6PCJMLYIKJOBTMR9N6FCGZLNAPGZEM9HCDH0AOLGM,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There is a giraffe and a panda in the zoo.,4,10111,in the zoo,conj_sg, is,35
9YA01FGT7EXJ7229WBWXCDOG1V8RHIUX3XEW9HSXAPIZDNIJ03,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The snake is I favorite animal.,1,3511,in the zoo,conj_sg, is,18
E33ZA3ENUKVY88ALHO4XLFVK4ZDTE5ZR18HI7UMEVSKUARG1AH,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There's pillows on top of the bed.,7,4528,on top of the bed,pl,'s,19
JA4YR2ES02WO7Q2HCALLOFFIACKIVOZ9G1RZDSTUOBGZ8RHFK0,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,1,There are chickens and a horse at this farm.,6,3519,at this farm,conj_pl, are,30
FFHU3JOIYREE22C7L6SPI1HD5MOD2DURQ4OHG6WV2TWJ4SROBL,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,An apple fell from the tree and hit me.,6,3487,at this farm,conj_pl, are,31
6FVH4BCVM4HRBWHJAVIVW2DU011J9XFR3XG0L5F7WE2ATQW66G,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,Some foxes live in the woods behind my house.,6,4624,at this farm,conj_pl, are,38
4JV0O0ELF3Y3W4DS64ARB6MC97IZ6BXYSJ30L9MZ8033BSIFM6,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",target,0,There's a restaurant and a bank on this block.,6,2862,on this block,conj_sg,'s,51
6WLE3166G7PWWQZ8JDUKXS2092WX52MI2XVYMLOY2WLDKO8GEX,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,1,The skunks loves to spray me.,2,5158,on this block,conj_sg,'s,32
CTHV20QU7JY7W2NVQXKMK6GRSXFH6E3YL84J8X5IAD6SBBWHQB,Sat Jan 02 05:45:11 PST 2016,Sat Jan 02 05:49:20 PST 2016,"""English""",filler,0,All of the airplanes take off from this runway.,6,8671,on this block,conj_sg,'s,52
ECX1RR7PWH0ZAP5XG70DHF4D2E3QS6EAPLMTEWTP7T9E8FH2L5,Sat Jan 02 05:45:59 PST 2016,Sat Jan 02 05:49:21 PST 2016,"""english""",filler,0,An apple fell from the tree and hit me.,7,2508,,,,50
